Date,Hour,Production,timestamp,CLOUD_LOW_LAYER_37.75_34.25,CLOUD_LOW_LAYER_37.75_34.5,CLOUD_LOW_LAYER_38_34.25,CLOUD_LOW_LAYER_38_34.5,DSWRF_37.75_34.25,DSWRF_37.75_34.5,DSWRF_38_34.25,DSWRF_38_34.5,TEMP_37.75_34.25,TEMP_37.75_34.5,TEMP_38_34.25,TEMP_38_34.5
2019-10-09,0,0,2019-10-09T00:00:00Z,0,0,0,0,0,0,0,0,17.071,16.411,14.531,12.411
2019-10-09,1,0,2019-10-09T01:00:00Z,0,0,0,0,0,0,0,0,16.949,15.729,13.959,11.939
2019-10-09,2,0,2019-10-09T02:00:00Z,0,0,0,0,0,0,0,0,15.886,14.636,13.476,11.426
2019-10-09,3,0,2019-10-09T03:00:00Z,0,0,0,0,0,0,0,0,15.106,13.796,12.856,11.066
2019-10-09,4,0,2019-10-09T04:00:00Z,0,0,0,0,0,0,0,0,14.91,13.54,12.65,11.22
2019-10-09,5,0,2019-10-09T05:00:00Z,0,0,0,0,0,0,0,0,14.076,13.226,12.286,11.386
2019-10-09,6,0.04,2019-10-09T06:00:00Z,0,0,0,0,0,0,0,0,13.701,12.931,11.771,11.221
2019-10-09,7,3.7,2019-10-09T07:00:00Z,0,0,0,0,0,0,0,0,13.886,12.956,11.406,10.636
2019-10-09,8,11.15,2019-10-09T08:00:00Z,0,0,0,0,20,20,20,20,16.218,15.768,14.708,13.5580000000001
2019-10-09,9,19.81,2019-10-09T09:00:00Z,0,0,0,0,62,63,62,64,17.679,17.199,16.369,15.359
2019-10-09,10,24.87,2019-10-09T10:00:00Z,0,0,0,0,470,480,470,480,18.817,18.177,17.907,16.617
2019-10-09,11,25.74,2019-10-09T11:00:00Z,0,0,0,0,540,550,540,550,20.05,19.55,19.25,17.85
2019-10-09,12,25.74,2019-10-09T12:00:00Z,0,0,0,0,600,610,600,610,21.45,20.85,20.45,19.05
2019-10-09,13,25.67,2019-10-09T13:00:00Z,0,0,0,0,640,640,630,640,22.55,22.05,21.35,19.75
2019-10-09,14,24,2019-10-09T14:00:00Z,0,0,0,0,652,657,649,656,23.45,22.85,21.95,20.35
2019-10-09,15,18.26,2019-10-09T15:00:00Z,0,0,0,0,647,651,644,650,24.15,23.45,22.55,20.55
2019-10-09,16,12.29,2019-10-09T16:00:00Z,0,0,0,0,480,470,470,470,24.194,23.394,22.394,20.494
2019-10-09,17,4.27,2019-10-09T17:00:00Z,0,0,0,0,380,380,380,380,24.15,23.25,22.15,19.95
2019-10-09,18,0.08,2019-10-09T18:00:00Z,0,0,0,0,290,280,280,280,22.17,21.27,20.47,18.0700000000001
2019-10-09,19,0,2019-10-09T19:00:00Z,0,0,0,0,220,210,210,210,20.981,19.481,18.581,16.281
2019-10-09,20,0,2019-10-09T20:00:00Z,0,0,0,0,170,170,170,170,19.95,18.35,18.05,15.95
2019-10-09,21,0,2019-10-09T21:00:00Z,0,0,0,0,140,140,140,140,18.95,17.45,17.25,15.55
2019-10-09,22,0,2019-10-09T22:00:00Z,0,0,0,0,0,0,0,0,18.05,16.95,16.75,15.05
2019-10-09,23,0,2019-10-09T23:00:00Z,0,0,0,0,0,0,0,0,17.25,16.05,15.75,14.45
2019-10-10,0,0,2019-10-10T00:00:00Z,0,0,0,0,0,0,0,0,16.642,15.442,14.632,13.772
2019-10-10,1,0,2019-10-10T01:00:00Z,0,0,0,0,0,0,0,0,16.0460000000001,14.916,13.926,13.196
2019-10-10,2,0,2019-10-10T02:00:00Z,0,0,0,0,0,0,0,0,15.52,14.45,13.34,12.41
2019-10-10,3,0,2019-10-10T03:00:00Z,0,0,0,0,0,0,0,0,15.016,13.836,12.806,11.5460000000001
2019-10-10,4,0,2019-10-10T04:00:00Z,0,0,0,0,0,0,0,0,14.387,13.2070000000001,12.377,10.7070000000001
2019-10-10,5,0,2019-10-10T05:00:00Z,0,0,0,0,0,0,0,0,13.792,12.612,12.012,10.152
2019-10-10,6,0.04,2019-10-10T06:00:00Z,0,0,0,0,0,0,0,0,13.3440000000001,12.234,11.724,9.834
2019-10-10,7,3.63,2019-10-10T07:00:00Z,0,0,0,0,0,0,0,0,13.107,12.177,11.447,9.79700000000003
2019-10-10,8,12.47,2019-10-10T08:00:00Z,0,0,0,0,20,20,20,20,16.622,16.052,15.192,13.612
2019-10-10,9,19.88,2019-10-10T09:00:00Z,0,0,0,0,63,65,63,65,18.704,18.554,17.674,16.494
2019-10-10,10,24.49,2019-10-10T10:00:00Z,0,0,0,0,470,480,470,480,20.035,19.835,18.995,17.935
2019-10-10,11,25.7,2019-10-10T11:00:00Z,0,0,0,0,540,550,550,560,21.65,21.31,20.39,19.22
2019-10-10,12,25.7,2019-10-10T12:00:00Z,0,0,0,0,600,610,590,600,23.15,22.72,21.7,20.3200000000001
2019-10-10,13,25.63,2019-10-10T13:00:00Z,0,0,0,0,630,640,620,630,24.36,23.98,22.6,21.02
2019-10-10,14,24.23,2019-10-10T14:00:00Z,0,0,0,0,633,637,630,631,25.25,24.55,23.25,21.45
2019-10-10,15,19.85,2019-10-10T15:00:00Z,0,0,0,0,621,626,628,629,25.75,24.95,23.65,21.85
2019-10-10,16,12.47,2019-10-10T16:00:00Z,0,0,0,0,470,470,470,470,25.75,24.95,23.55,21.65
2019-10-10,17,3.59,2019-10-10T17:00:00Z,0,0,0,0,350,360,380,370,25.607,24.517,22.967,21.077
2019-10-10,18,0.11,2019-10-10T18:00:00Z,0,0,0,0,260,260,280,270,23.497,22.057,20.887,18.637
2019-10-10,19,0,2019-10-10T19:00:00Z,0,0,0,0,190,200,210,200,21.865,20.525,19.395,17.125
2019-10-10,20,0,2019-10-10T20:00:00Z,0,0,0,0,150,160,170,170,21.013,18.943,18.603,16.373
2019-10-10,21,0,2019-10-10T21:00:00Z,0,0,0,0,130,130,140,140,19.906,18.366,17.666,15.836
2019-10-10,22,0,2019-10-10T22:00:00Z,0,0,0,0,0,0,0,0,18.639,17.769,16.919,15.049
2019-10-10,23,0,2019-10-10T23:00:00Z,0,0,0,0,0,0,0,0,17.967,17.387,16.347,14.557
2019-10-11,0,0,2019-10-11T00:00:00Z,0,0,0,0,0,0,0,0,17.514,16.724,15.514,13.614
2019-10-11,1,0,2019-10-11T01:00:00Z,0,0,0,0,0,0,0,0,17.255,15.725,14.725,13.115
2019-10-11,2,0,2019-10-11T02:00:00Z,0,0,0,0,0,0,0,0,17.16,15.35,14.09,12.51
2019-10-11,3,0,2019-10-11T03:00:00Z,0,0,0,0,0,0,0,0,16.471,14.811,13.691,11.921
2019-10-11,4,0,2019-10-11T04:00:00Z,0,0,0,0,0,0,0,0,15.817,14.677,13.107,10.897
2019-10-11,5,0,2019-10-11T05:00:00Z,0,0,0,0,0,0,0,0,15.331,14.111,12.511,10.471
2019-10-11,6,0,2019-10-11T06:00:00Z,0,0,0,0,0,0,0,0,14.577,13.137,12.137,10.227
2019-10-11,7,3.8,2019-10-11T07:00:00Z,0,0,0,0,0,0,0,0,14.151,13.341,12.041,10.521
2019-10-11,8,10,2019-10-11T08:00:00Z,0,0,0,0,10,20,10,10,16.7190000000001,16.049,14.979,13.409
2019-10-11,9,12.5,2019-10-11T09:00:00Z,0,0,0,0,50,50,50,50,18.47,17.89,17.17,15.76
2019-10-11,10,18.9,2019-10-11T10:00:00Z,0,0,0,0,390,400,380,370,19.9210000000001,19.101,18.351,16.731
2019-10-11,11,20.6,2019-10-11T11:00:00Z,0,0,0,0,460,460,420,440,21.201,20.361,19.501,18.071
2019-10-11,12,22.8,2019-10-11T12:00:00Z,0,0,0,0,510,520,460,480,22.269,21.4690000000001,20.589,18.999
2019-10-11,13,18.1,2019-10-11T13:00:00Z,0,0,0,0,550,550,490,510,23.154,22.314,21.414,19.624
2019-10-11,14,14,2019-10-11T14:00:00Z,0,0,0,0,550,560,510,530,23.905,22.995,22.335,20.315
2019-10-11,15,9.2,2019-10-11T15:00:00Z,0,0,0,0,543,546,505,521,24.412,23.432,22.732,20.572
2019-10-11,16,5.4,2019-10-11T16:00:00Z,0,0,0,0,370,360,360,340,24.33,23.5,22.3200000000001,20.4
2019-10-11,17,1.1,2019-10-11T17:00:00Z,0,0,0,0,280,280,280,280,23.513,22.773,21.593,19.833
2019-10-11,18,0,2019-10-11T18:00:00Z,0,0,0,0,210,200,200,200,22.253,21.283,20.003,18.013
2019-10-11,19,0,2019-10-11T19:00:00Z,0,0,0,0,150,150,150,150,21.198,19.698,18.998,17.098
2019-10-11,20,0,2019-10-11T20:00:00Z,0,0,0,0,120,120,120,120,20.639,19.239,18.339,16.639
2019-10-11,21,0,2019-10-11T21:00:00Z,0,0,0,0,100,100,100,100,19.241,18.341,17.941,15.641
2019-10-11,22,0,2019-10-11T22:00:00Z,0,0,0,0,0,0,0,0,18.65,17.35,17.55,15.55
2019-10-11,23,0,2019-10-11T23:00:00Z,0,0,0,0,0,0,0,0,17.891,17.181,16.781,14.891
2019-10-12,0,0,2019-10-12T00:00:00Z,0,0,0,4,0,0,0,0,17.587,16.467,16.007,14.337
2019-10-12,1,0,2019-10-12T01:00:00Z,0,2,0,4,0,0,0,0,16.722,16.0220000000001,15.282,13.782
2019-10-12,2,0,2019-10-12T02:00:00Z,0,3,0,3,0,0,0,0,16.476,15.846,14.436,13.266
2019-10-12,3,0,2019-10-12T03:00:00Z,0,2,0,2,0,0,0,0,15.764,15.134,13.834,12.864
2019-10-12,4,0,2019-10-12T04:00:00Z,0,0,0,0,0,0,0,0,14.916,14.356,13.356,12.476
2019-10-12,5,0,2019-10-12T05:00:00Z,0,0,0,0,0,0,0,0,14.35,14.15,12.95,12.15
2019-10-12,6,2.99,2019-10-12T06:00:00Z,0,0,0,0,0,0,0,0,13.85,13.85,12.65,11.95
2019-10-12,7,11.6,2019-10-12T07:00:00Z,0,0,0,0,0,0,0,0,13.428,13.688,12.518,11.478
2019-10-12,8,19.35,2019-10-12T08:00:00Z,0,0,0,0,20,20,20,20,16.47,15.89,15.22,13.33
2019-10-12,9,24.34,2019-10-12T09:00:00Z,0,0,0,0,60,60,60,60,18.427,18.177,17.407,15.427
2019-10-12,10,25.78,2019-10-12T10:00:00Z,0,0,0,0,460,460,460,460,19.691,19.621,18.591,16.451
2019-10-12,11,25.74,2019-10-12T11:00:00Z,0,0,0,0,530,540,530,540,20.975,20.845,19.675,17.325
2019-10-12,12,25.7,2019-10-12T12:00:00Z,0,0,0,0,590,590,590,590,21.975,21.905,20.545,18.015
2019-10-12,13,23.66,2019-10-12T13:00:00Z,0,0,0,0,630,630,620,630,22.7190000000001,22.769,21.259,18.509
2019-10-12,14,19.01,2019-10-12T14:00:00Z,0,0,0,0,640,640,640,650,23.31,23.21,21.85,18.97
2019-10-12,15,11.79,2019-10-12T15:00:00Z,0,0,0,0,636,638,635,642,23.847,23.257,22.197,19.317
2019-10-12,16,3.44,2019-10-12T16:00:00Z,0,0,0,0,460,460,460,470,24.04,23.17,21.77,18.959
2019-10-12,17,0.04,2019-10-12T17:00:00Z,0,0,0,0,370,370,370,370,23.9090000000001,22.229,21.179,18.259
2019-10-12,18,0,2019-10-12T18:00:00Z,0,0,0,0,270,270,270,280,21.967,20.147,18.977,16.427
2019-10-12,19,0,2019-10-12T19:00:00Z,0,0,0,0,200,200,210,210,19.896,18.496,17.196,14.7960000000001
2019-10-12,20,0,2019-10-12T20:00:00Z,0,0,0,0,160,160,160,170,18.428,17.528,16.328,13.728
2019-10-12,21,0,2019-10-12T21:00:00Z,0,0,0,0,140,140,140,140,17.25,16.15,15.25,12.85
2019-10-12,22,0,2019-10-12T22:00:00Z,0,0,0,0,0,0,0,0,16.615,15.015,14.515,12.415
2019-10-12,23,0,2019-10-12T23:00:00Z,0,0,0,0,0,0,0,0,15.883,14.283,13.783,11.983
2019-10-13,0,0,2019-10-13T00:00:00Z,0,0,0,0,0,0,0,0,15.253,13.823,13.133,11.313
2019-10-13,1,0,2019-10-13T01:00:00Z,0,0,0,0,0,0,0,0,14.703,13.303,12.443,10.833
2019-10-13,2,0,2019-10-13T02:00:00Z,0,0,0,0,0,0,0,0,14.25,12.77,11.74,10.61
2019-10-13,3,0,2019-10-13T03:00:00Z,0,0,0,0,0,0,0,0,13.826,12.276,10.936,10.266
2019-10-13,4,0,2019-10-13T04:00:00Z,0,0,0,0,0,0,0,0,13.0700000000001,11.81,10.49,10.01
2019-10-13,5,0,2019-10-13T05:00:00Z,0,0,0,0,0,0,0,0,12.601,11.451,9.95100000000002,9.21100000000001
2019-10-13,6,0,2019-10-13T06:00:00Z,0,0,0,0,0,0,0,0,11.85,10.95,9.35000000000002,8.45000000000005
2019-10-13,7,3.66,2019-10-13T07:00:00Z,0,0,0,0,0,0,0,0,10.998,10.628,8.82800000000003,7.99800000000005
2019-10-13,8,12.51,2019-10-13T08:00:00Z,0,0,0,0,20,20,20,20,14.11,13.69,12.52,11.23
2019-10-13,9,20.37,2019-10-13T09:00:00Z,0,0,0,0,61,62,61,64,15.575,15.855,14.4450000000001,13.855
2019-10-13,10,25.21,2019-10-13T10:00:00Z,0,0,0,0,470,470,470,480,16.577,16.807,15.607,15.337
2019-10-13,11,25.77,2019-10-13T11:00:00Z,0,0,0,0,540,550,550,560,17.976,18.106,17.116,16.866
2019-10-13,12,25.74,2019-10-13T12:00:00Z,0,0,0,0,600,610,600,610,19.4,19.43,18.73,18.16
2019-10-13,13,25.74,2019-10-13T13:00:00Z,0,0,0,0,640,640,640,650,20.712,20.642,20.182,19.232
2019-10-13,14,24.64,2019-10-13T14:00:00Z,0,0,0,0,650,660,650,660,21.809,21.569,21.149,19.899
2019-10-13,15,19.76,2019-10-13T15:00:00Z,0,0,0,0,647,650,648,656,22.554,22.184,21.794,20.294
2019-10-13,16,12.39,2019-10-13T16:00:00Z,0,0,0,0,470,460,460,470,22.9210000000001,22.301,21.661,20.101
2019-10-13,17,3.81,2019-10-13T17:00:00Z,0,0,0,0,370,370,370,370,23.0580000000001,22.138,21.348,19.598
2019-10-13,18,0,2019-10-13T18:00:00Z,0,0,0,0,270,270,270,270,20.337,19.057,18.138,16.117
2019-10-13,19,0,2019-10-13T19:00:00Z,0,0,0,0,210,200,200,200,18.75,17.25,16.25,14.75
2019-10-13,20,0,2019-10-13T20:00:00Z,0,0,0,0,160,160,160,160,17.75,16.05,15.85,14.05
2019-10-13,21,0,2019-10-13T21:00:00Z,0,0,0,0,140,140,140,140,16.439,15.139,14.939,13.239
2019-10-13,22,0,2019-10-13T22:00:00Z,0,0,0,0,0,0,0,0,15.871,14.661,14.401,12.811
2019-10-13,23,0,2019-10-13T23:00:00Z,0,0,0,0,0,0,0,0,15.167,14.187,13.807,12.527
2019-10-14,0,0,2019-10-14T00:00:00Z,0,0,0,0,0,0,0,0,14.699,13.819,13.109,12.099
2019-10-14,1,0,2019-10-14T01:00:00Z,0,0,0,0,0,0,0,0,14.392,13.422,12.492,11.712
2019-10-14,2,0,2019-10-14T02:00:00Z,0,0,0,0,0,0,0,0,13.901,12.891,12.141,11.161
2019-10-14,3,0,2019-10-14T03:00:00Z,0,0,0,0,0,0,0,0,13.5,12.42,11.93,10.84
2019-10-14,4,0,2019-10-14T04:00:00Z,0,0,0,0,0,0,0,0,13.075,12.145,11.845,10.725
2019-10-14,5,0,2019-10-14T05:00:00Z,0,0,0,0,0,0,0,0,12.739,11.879,11.579,10.699
2019-10-14,6,0.04,2019-10-14T06:00:00Z,0,0,0,0,0,0,0,0,12.435,11.715,11.235,10.835
2019-10-14,7,3.14,2019-10-14T07:00:00Z,0,0,0,0,0,0,0,0,12.204,11.674,10.894,10.704
2019-10-14,8,11.6,2019-10-14T08:00:00Z,0,0,0,0,20,20,20,20,15.574,15.394,14.414,14.144
2019-10-14,9,19.24,2019-10-14T09:00:00Z,0,0,0,0,60,60,60,60,19.422,19.5820000000001,18.772,18.542
2019-10-14,10,24.27,2019-10-14T10:00:00Z,0,0,0,0,460,460,460,470,21.044,21.584,20.814,19.694
2019-10-14,11,25.74,2019-10-14T11:00:00Z,0,0,0,0,530,540,530,540,22.761,23.501,22.271,20.741
2019-10-14,12,25.7,2019-10-14T12:00:00Z,0,0,0,0,590,590,590,600,24.365,24.955,23.355,21.525
2019-10-14,13,25.59,2019-10-14T13:00:00Z,0,0,0,0,630,630,630,630,25.834,26.024,24.2240000000001,22.234
2019-10-14,14,23.59,2019-10-14T14:00:00Z,0,0,0,0,640,640,640,650,26.87,26.64,24.85,22.76
2019-10-14,15,14.44,2019-10-14T15:00:00Z,0,0,0,0,634,633,635,639,27.645,27.015,25.265,23.075
2019-10-14,16,6.31,2019-10-14T16:00:00Z,0,0,0,0,450,450,450,450,27.845,27.145,25.175,23.015
2019-10-14,17,3.48,2019-10-14T17:00:00Z,0,0,0,0,360,350,360,360,27.415,26.595,24.8850000000001,22.6950000000001
2019-10-14,18,0,2019-10-14T18:00:00Z,0,0,0,0,260,260,260,260,23.75,22.75,21.35,19.05
2019-10-14,19,0,2019-10-14T19:00:00Z,0,0,0,0,200,190,200,200,21.95,21.65,20.45,18.45
2019-10-14,20,0,2019-10-14T20:00:00Z,0,0,0,0,160,150,160,160,21.598,21.098,19.898,17.998
2019-10-14,21,0,2019-10-14T21:00:00Z,0,0,0,0,130,130,130,130,21.025,20.615,19.405,17.115
2019-10-14,22,0,2019-10-14T22:00:00Z,0,0,0,0,0,0,0,0,20.77,19.92,18.27,16.66
2019-10-14,23,0,2019-10-14T23:00:00Z,0,0,0,0,0,0,0,0,20.277,19.417,17.617,16.047
2019-10-15,0,0,2019-10-15T00:00:00Z,0,0,0,0,0,0,0,0,19.477,18.767,17.037,15.427
2019-10-15,1,0,2019-10-15T01:00:00Z,0,0,0,0,0,0,0,0,18.618,18.368,16.638,14.688
2019-10-15,2,0,2019-10-15T02:00:00Z,0,0,0,0,0,0,0,0,18.084,17.734,16.174,14.194
2019-10-15,3,0,2019-10-15T03:00:00Z,0,0,0,0,0,0,0,0,17.434,17.024,15.5940000000001,13.394
2019-10-15,4,0,2019-10-15T04:00:00Z,0,0,0,0,0,0,0,0,16.53,16.42,15.33,13.37
2019-10-15,5,0,2019-10-15T05:00:00Z,0,0,0,0,0,0,0,0,16.0940000000001,15.914,14.804,13.134
2019-10-15,6,0.04,2019-10-15T06:00:00Z,0,0,0,0,0,0,0,0,15.346,15.076,14.296,12.546
2019-10-15,7,3.14,2019-10-15T07:00:00Z,0,0,0,0,0,0,0,0,14.95,14.75,13.55,11.95
2019-10-15,8,11.6,2019-10-15T08:00:00Z,0,0,0,0,10,20,10,20,18.092,18.0820000000001,17.142,15.692
2019-10-15,9,19.24,2019-10-15T09:00:00Z,0,0,0,0,60,60,60,60,22.153,22.003,21.523,19.723
2019-10-15,10,24.27,2019-10-15T10:00:00Z,0,0,0,0,430,440,450,450,23.991,23.911,23.061,21.141
2019-10-15,11,25.74,2019-10-15T11:00:00Z,0,0,0,0,510,510,520,520,25.789,25.549,24.069,22.139
2019-10-15,12,25.7,2019-10-15T12:00:00Z,0,0,0,0,550,560,570,580,27.119,26.639,24.939,22.999
2019-10-15,13,25.59,2019-10-15T13:00:00Z,0,0,0,0,580,580,600,610,27.854,27.3440000000001,25.624,23.484
2019-10-15,14,23.59,2019-10-15T14:00:00Z,0,0,0,0,580,590,600,610,28.318,27.818,25.868,23.708
2019-10-15,15,14.44,2019-10-15T15:00:00Z,0,0,0,0,579,576,590,594,28.631,28.1110000000001,25.991,23.761
2019-10-15,16,6.31,2019-10-15T16:00:00Z,0,0,0,0,400,360,360,360,28.687,27.917,25.797,23.677
2019-10-15,17,3.48,2019-10-15T17:00:00Z,0,0,0,0,320,300,290,290,28.15,26.95,25.4500000000001,23.25
2019-10-15,18,0.04,2019-10-15T18:00:00Z,0,0,0,0,240,220,210,210,24.255,23.855,21.955,19.455
2019-10-15,19,0,2019-10-15T19:00:00Z,0,0,0,0,180,160,160,160,23.45,22.45,20.75,19.45
2019-10-15,20,0,2019-10-15T20:00:00Z,0,0,0,0,140,130,130,130,22.116,21.116,20.516,17.316
2019-10-15,21,0,2019-10-15T21:00:00Z,0,0,0,0,120,110,110,110,19.816,20.916,18.616,17.716
2019-10-15,22,0,2019-10-15T22:00:00Z,0,0,0,0,0,0,0,0,19.05,18.55,18.15,16.45
2019-10-15,23,0,2019-10-15T23:00:00Z,0,0,0,0,0,0,0,0,18.17,18.27,16.85,15.3
2019-10-16,0,0,2019-10-16T00:00:00Z,0,0,0,0,0,0,0,0,17.761,17.191,16.151,14.511
2019-10-16,1,0,2019-10-16T01:00:00Z,0,0,0,0,0,0,0,0,17.35,16.2,15.36,13.78
2019-10-16,2,0,2019-10-16T02:00:00Z,0,0,0,0,0,0,0,0,16.8440000000001,15.734,14.904,13.294
2019-10-16,3,0,2019-10-16T03:00:00Z,0,0,0,0,0,0,0,0,16.589,15.399,15.019,13.079
2019-10-16,4,0,2019-10-16T04:00:00Z,0,0,0,0,0,0,0,0,16.396,15.846,14.7960000000001,13.196
2019-10-16,5,0,2019-10-16T05:00:00Z,0,0,0,0,0,0,0,0,16.645,16.255,14.295,13.645
2019-10-16,6,0,2019-10-16T06:00:00Z,0,0,0,0,0,0,0,0,16.35,15.35,14.25,13.45
2019-10-16,7,0.18,2019-10-16T07:00:00Z,0,0,0,0,0,0,0,0,17.05,15.35,14.45,12.75
2019-10-16,8,5.14,2019-10-16T08:00:00Z,0,0,0,0,10,10,10,10,18.709,18.119,17.849,16.149
2019-10-16,9,18.63,2019-10-16T09:00:00Z,0,0,0,0,41,43,27,28,20.15,20.74,19.94,18.53
2019-10-16,10,23.92,2019-10-16T10:00:00Z,0,0,0,0,410,390,400,350,21.598,22.668,21.068,20.078
2019-10-16,11,26.3,2019-10-16T11:00:00Z,0,0,0,0,480,460,490,440,23.17,24.41,22.28,21.05
2019-10-16,12,7.86,2019-10-16T12:00:00Z,0,0,0,0,520,520,550,500,24.6,25.68,23.63,22.19
2019-10-16,13,3.09,2019-10-16T13:00:00Z,0,0,0,0,550,540,570,540,25.712,26.302,24.382,22.902
2019-10-16,14,11.07,2019-10-16T14:00:00Z,0,0,0,0,550,550,570,540,26.402,26.322,24.802,22.882
2019-10-16,15,10.26,2019-10-16T15:00:00Z,0,0,0,0,540,540,560,530,26.743,26.303,25.093,22.853
2019-10-16,16,6.73,2019-10-16T16:00:00Z,0,0,0,0,390,420,290,330,23.866,23.066,20.356,19.2960000000001
2019-10-16,17,1.85,2019-10-16T17:00:00Z,0,0,0,0,320,330,250,290,23.477,22.667,21.757,19.767
2019-10-16,18,0,2019-10-16T18:00:00Z,0,0,0,0,230,240,190,210,21.55,21.75,19.45,17.65
2019-10-16,19,0,2019-10-16T19:00:00Z,0,0,0,0,170,180,140,160,20.555,20.655,18.555,16.455
2019-10-16,20,0,2019-10-16T20:00:00Z,0,0,0,0,140,140,110,130,20.0580000000001,19.958,18.458,15.958
2019-10-16,21,0,2019-10-16T21:00:00Z,0,0,0,0,110,120,90,110,19.15,19.15,17.95,15.15
2019-10-16,22,0,2019-10-16T22:00:00Z,0,0,0,0,0,0,0,0,18.319,18.639,17.299,14.479
2019-10-16,23,0,2019-10-16T23:00:00Z,0,0,0,0,0,0,0,0,17.701,18.161,16.981,13.841
2019-10-17,0,0,2019-10-17T00:00:00Z,0,0,0,0,0,0,0,0,17.287,17.807,16.667,13.307
2019-10-17,1,0,2019-10-17T01:00:00Z,0,0,0,0,0,0,0,0,16.881,17.411,16.261,12.811
2019-10-17,2,0,2019-10-17T02:00:00Z,0,0,0,0,0,0,0,0,16.766,17.206,15.716,12.726
2019-10-17,3,0,2019-10-17T03:00:00Z,0,0,0,0,0,0,0,0,16.099,16.789,15.949,12.939
2019-10-17,4,0,2019-10-17T04:00:00Z,0,0,0,0,0,0,0,0,15.473,16.673,15.313,13.153
2019-10-17,5,0,2019-10-17T05:00:00Z,0,0,0,0,0,0,0,0,15.135,16.645,14.545,13.215
2019-10-17,6,0,2019-10-17T06:00:00Z,0,0,0,0,0,0,0,0,14.751,15.531,14.371,13.001
2019-10-17,7,1.02,2019-10-17T07:00:00Z,0,0,0,0,0,0,0,0,14.243,15.033,13.713,12.493
2019-10-17,8,7.14,2019-10-17T08:00:00Z,0,0,0,0,10,10,10,10,16.959,17.049,15.959,14.659
2019-10-17,9,18.55,2019-10-17T09:00:00Z,0,0,0,0,52,46,51,43,19.172,19.672,18.702,16.672
2019-10-17,10,24.34,2019-10-17T10:00:00Z,0,0,0,0,430,440,430,410,22.113,22.013,19.583,17.583
2019-10-17,11,25.77,2019-10-17T11:00:00Z,0,0,0,0,500,510,500,490,23.435,23.175,20.975,18.815
2019-10-17,12,25.7,2019-10-17T12:00:00Z,0,0,0,0,560,560,560,550,24.229,24.109,22.199,20.139
2019-10-17,13,22.98,2019-10-17T13:00:00Z,0,0,0,0,600,600,590,590,24.963,24.463,22.663,20.333
2019-10-17,14,20.87,2019-10-17T14:00:00Z,0,0,0,0,610,610,610,610,25.452,24.592,22.972,20.562
2019-10-17,15,13.27,2019-10-17T15:00:00Z,0,0,0,0,600,600,600,600,25.7360000000001,24.726,23.206,20.746
2019-10-17,16,9.3,2019-10-17T16:00:00Z,3,6,0,0,420,380,420,420,25.678,24.128,23.178,20.538
2019-10-17,17,1.97,2019-10-17T17:00:00Z,4,8,0,0,290,300,270,320,24.96,23.06,22.44,19.8200000000001
2019-10-17,18,0,2019-10-17T18:00:00Z,3,6,5,0,200,220,180,230,23.027,21.027,21.127,17.527
2019-10-17,19,0,2019-10-17T19:00:00Z,2,4,24,0,150,170,140,170,21.318,19.548,20.268,16.018
2019-10-17,20,0,2019-10-17T20:00:00Z,3,3,39,0,130,130,110,140,19.876,18.466,19.586,15.386
2019-10-17,21,0,2019-10-17T21:00:00Z,2,3,41,0,100,110,90,110,19.49,17.67,18.7,14.76
2019-10-17,22,0,2019-10-17T22:00:00Z,0,0,0,0,0,0,0,0,18.537,17.167,16.737,14.107
2019-10-17,23,0,2019-10-17T23:00:00Z,0,0,0,0,0,0,0,0,17.866,16.876,16.166,13.416
2019-10-18,0,0,2019-10-18T00:00:00Z,0,0,0,0,0,0,0,0,16.984,16.634,15.734,13.064
2019-10-18,1,0,2019-10-18T01:00:00Z,0,0,0,0,0,0,0,0,16.622,15.802,14.862,12.482
2019-10-18,2,0,2019-10-18T02:00:00Z,0,0,0,0,0,0,0,0,15.98,14.96,14.3,11.78
2019-10-18,3,0,2019-10-18T03:00:00Z,0,0,0,0,0,0,0,0,15.295,14.135,13.795,11.255
2019-10-18,4,0,2019-10-18T04:00:00Z,0,0,0,0,0,0,0,0,14.648,13.418,13.278,10.818
2019-10-18,5,0,2019-10-18T05:00:00Z,0,0,0,0,0,0,0,0,14.087,13.137,12.817,10.447
2019-10-18,6,0,2019-10-18T06:00:00Z,0,0,0,0,0,0,0,0,13.661,12.691,12.341,10.061
2019-10-18,7,2.6,2019-10-18T07:00:00Z,0,0,0,0,0,0,0,0,12.926,12.096,11.886,9.73600000000005
2019-10-18,8,10.9,2019-10-18T08:00:00Z,0,0,0,0,10,10,10,10,15.71,15.06,14.49,12.69
2019-10-18,9,18.6,2019-10-18T09:00:00Z,0,0,0,0,52,54,52,54,17.47,17.0100000000001,16.38,14.97
2019-10-18,10,23.47,2019-10-18T10:00:00Z,0,0,0,0,430,440,430,440,18.842,18.492,17.532,16.092
2019-10-18,11,25.67,2019-10-18T11:00:00Z,0,0,0,0,500,510,500,510,20.252,19.952,18.612,17.0820000000001
2019-10-18,12,25.63,2019-10-18T12:00:00Z,0,0,0,0,560,560,560,570,21.423,21.173,19.563,17.983
2019-10-18,13,24.99,2019-10-18T13:00:00Z,0,0,0,0,590,600,590,600,22.335,22.035,20.285,18.675
